% load S data (Sublimation from lakes)
%  time (day)     S (m day^-1)
228	0.000684	0.000590	0.000746	0.000526
229	0.000996	0.000874	0.001100	0.000770
230	0.001783	0.001563	0.001985	0.001362
231	0.000789	0.000687	0.000861	0.000613
232	0.000605	0.000531	0.000663	0.000473
233	0.001405	0.001216	0.001544	0.001072
234	0.000463	0.000399	0.000498	0.000362
235	0.000438	0.000380	0.000472	0.000344
236	0.000708	0.000607	0.000768	0.000544
237	0.000617	0.000527	0.000667	0.000475
238	0.000349	0.000300	0.000374	0.000273
239	0.000545	0.000465	0.000589	0.000418
240	0.000383	0.000327	0.000410	0.000298
241	0.000323	0.000278	0.000343	0.000256
242	0.000578	0.000496	0.000625	0.000446
243	0.000485	0.000417	0.000524	0.000376
244	0.000283	0.000244	0.000304	0.000222
245	0.000973	0.000830	0.001058	0.000740
246	0.000386	0.000341	0.000415	0.000312
247	0.000184	0.000160	0.000195	0.000148
248	0.000193	0.000166	0.000205	0.000153
249	0.000068	0.000058	0.000070	0.000056
250	0.000072	0.000061	0.000075	0.000057
251	0.000051	0.000044	0.000053	0.000042
252	0.000175	0.000149	0.000185	0.000138
253	0.001345	0.001150	0.001470	0.001020
254	0.000541	0.000462	0.000588	0.000413
255	0.000044	0.000038	0.000044	0.000038
256	0.000059	0.000051	0.000059	0.000051
257	0.000079	0.000067	0.000082	0.000063
258	0.000024	0.000020	0.000024	0.000020
259	0.000019	0.000016	0.000019	0.000017
260	0.001852	0.001574	0.002033	0.001383
261	0.005695	0.005162	0.006853	0.004565
262	0.002072	0.001712	0.002207	0.001489
263	0.001677	0.001419	0.001834	0.001253
264	0.001573	0.001325	0.001714	0.001176
265	0.001286	0.001089	0.001398	0.000970
266	0.000754	0.000640	0.000818	0.000573
267	0.000023	0.000020	0.000023	0.000020
268	0.000666	0.000562	0.000724	0.000501
269	0.001280	0.001087	0.001401	0.000959
270	0.000008	0.000007	0.000008	0.000007
271	0.000018	0.000016	0.000018	0.000016
272	0.000011	0.000009	0.000011	0.000010
273	0.000677	0.000573	0.000738	0.000508
274	0.002657	0.002258	0.002917	0.001985
275	0.001210	0.001033	0.001324	0.000914
276	0.000408	0.000343	0.000437	0.000311
277	0.000669	0.000564	0.000721	0.000508
278	0.000756	0.000636	0.000819	0.000568
279	0.000057	0.000048	0.000057	0.000047
280	0.000031	0.000026	0.000031	0.000025
281	0.000134	0.000114	0.000141	0.000107
282	0.000062	0.000054	0.000063	0.000052
283	0.000666	0.000558	0.000719	0.000501
284	0.001246	0.001052	0.001355	0.000936
285	0.000028	0.000024	0.000029	0.000023
286	0.000456	0.000386	0.000495	0.000344
287	0.002234	0.001898	0.002447	0.001674
288	0.002566	0.002192	0.002826	0.001920
289	0.000148	0.000128	0.000160	0.000115
290	0.003112	0.002671	0.003442	0.002328
291	0.001987	0.001692	0.002177	0.001493
292	0.001976	0.001691	0.002173	0.001486
293	0.000323	0.000275	0.000351	0.000246
294	0.001778	0.001523	0.001951	0.001342
295	0.001728	0.001488	0.001907	0.001303
296	0.002104	0.001805	0.002317	0.001583
